Country Name,Country Code,Year,Value
Africa Eastern and Southern,AFE,2000,20.954483096496
Africa Eastern and Southern,AFE,2010,29.4291032612539
Africa Eastern and Southern,AFE,2015,35.3360317086407
Africa Eastern and Southern,AFE,2019,39.8105694557497
Africa Eastern and Southern,AFE,2020,39.7693474523757
Africa Eastern and Southern,AFE,2021,36.6179767342939
Afghanistan,AFG,2000,29.5170206779074
Afghanistan,AFG,2010,36.9191277782611
Afghanistan,AFG,2015,37.6741975706194
Afghanistan,AFG,2019,40.674492713014
Afghanistan,AFG,2020,39.8129250611588
Afghanistan,AFG,2021,34.2581757399119
Africa Western and Central,AFW,2000,20.0548251385018
Africa Western and Central,AFW,2010,25.3375548684976
Africa Western and Central,AFW,2015,28.0220783076804
Africa Western and Central,AFW,2019,30.6797455642295
Africa Western and Central,AFW,2020,31.2128307669713
Africa Western and Central,AFW,2021,31.3558093159291
Angola,AGO,2000,20.5113155322662
Angola,AGO,2010,26.2226231011673
Angola,AGO,2015,30.6735492766331
Angola,AGO,2019,35.2601729043332
Angola,AGO,2020,36.1245982893817
Angola,AGO,2021,35.3015592386942
Albania,ALB,2000,83.9856929293284
Albania,ALB,2010,89.7998948414282
Albania,ALB,2015,92.522320261531
Albania,ALB,2019,93.7401909070876
Albania,ALB,2020,81.7680784888644
Albania,ALB,2021,66.8816650654335
Arab World,ARB,2000,55.7152667610483
Arab World,ARB,2010,63.1463493723584
Arab World,ARB,2015,63.7855168019462
Arab World,ARB,2019,68.6177234806777
Arab World,ARB,2020,61.942767467924
Arab World,ARB,2021,58.1741964955719
United Arab Emirates,ARE,2000,59.1078534622672
United Arab Emirates,ARE,2010,64.4731115513979
United Arab Emirates,ARE,2015,70.0670571257618
United Arab Emirates,ARE,2019,74.4075506275448
United Arab Emirates,ARE,2020,65.2438584760943
United Arab Emirates,ARE,2021,68.0935518921907
Argentina,ARG,2000,80.2796280617581
Argentina,ARG,2010,79.1830647350925
Argentina,ARG,2015,77.8748959579501
Argentina,ARG,2019,76.9165260474124
Argentina,ARG,2020,66.0897546799166
Argentina,ARG,2021,60.5102125326468
Armenia,ARM,2000,90.0111713680585
Armenia,ARM,2010,91.1005607001697
Armenia,ARM,2015,90.24553905657
Armenia,ARM,2019,88.2013896191352
Armenia,ARM,2020,70.4796661497668
Armenia,ARM,2021,71.9361694533847
Antigua and Barbuda,ATG,2000,81.0170820306691
Antigua and Barbuda,ATG,2010,78.8112478047453
Antigua and Barbuda,ATG,2015,83.2273356506449
Antigua and Barbuda,ATG,2019,87.2696719393383
Antigua and Barbuda,ATG,2020,83.484280445353
Antigua and Barbuda,ATG,2021,69.5647997186751
Australia,AUS,2000,89.7191942899114
Australia,AUS,2010,90.3507751804588
Australia,AUS,2015,89.4393216094431
Australia,AUS,2019,88.9008879352998
Australia,AUS,2020,89.6457263600863
Australia,AUS,2021,89.6272717929647
Austria,AUT,2000,91.6623868590637
Austria,AUT,2010,91.782173395958
Austria,AUT,2015,91.8956959871732
Austria,AUT,2019,90.8942559129377
Austria,AUT,2020,84.5072627083873
Austria,AUT,2021,83.5282904653652
Azerbaijan,AZE,2000,75.5124276218029
Azerbaijan,AZE,2010,83.5172472801286
Azerbaijan,AZE,2015,85.0348112613564
Azerbaijan,AZE,2019,87.2778260432938
Azerbaijan,AZE,2020,69.7870717365594
Azerbaijan,AZE,2021,58.7616169551952
Burundi,BDI,2000,18.7483133629691
Burundi,BDI,2010,28.1219371358567
Burundi,BDI,2015,32.8898679091363
Burundi,BDI,2019,36.8831915735238
Burundi,BDI,2020,37.5895193545548
Burundi,BDI,2021,38.847359533099
Belgium,BEL,2000,85.8924648219421
Belgium,BEL,2010,86.3734382012707
Belgium,BEL,2015,85.7784605951264
Belgium,BEL,2019,84.8671629067128
Belgium,BEL,2020,69.8805198963627
Belgium,BEL,2021,75.8535971254692
Benin,BEN,2000,26.5235055953537
Benin,BEN,2010,32.1988167433116
Benin,BEN,2015,34.6662564482214
Benin,BEN,2019,36.7245534730502
Benin,BEN,2020,37.6989055795381
Benin,BEN,2021,36.2332421726356
Burkina Faso,BFA,2000,20.9560246477506
Burkina Faso,BFA,2010,27.3124720740348
Burkina Faso,BFA,2015,32.8202106096331
Burkina Faso,BFA,2019,36.1212714408879
Burkina Faso,BFA,2020,36.767338958295
Burkina Faso,BFA,2021,35.6163851436063
Bangladesh,BGD,2000,42.4504306053655
Bangladesh,BGD,2010,57.4816654814097
Bangladesh,BGD,2015,63.5352048776694
Bangladesh,BGD,2019,70.9174085076867
Bangladesh,BGD,2020,66.363438580376
Bangladesh,BGD,2021,63.0722471595286
Bulgaria,BGR,2000,92.7777128720619
Bulgaria,BGR,2010,94.8866147188027
Bulgaria,BGR,2015,95.1984845473133
Bulgaria,BGR,2019,95.4116219017811
Bulgaria,BGR,2020,87.9294604556972
Bulgaria,BGR,2021,76.613619336916
Bahrain,BHR,2000,78.4147281867084
Bahrain,BHR,2010,85.2710098419569
Bahrain,BHR,2015,85.6802669407443
Bahrain,BHR,2019,87.6615873107025
Bahrain,BHR,2020,78.9490440900307
Bahrain,BHR,2021,74.3835017653742
"Bahamas, The",BHS,2000,69.1929535256831
"Bahamas, The",BHS,2010,79.9248902641862
"Bahamas, The",BHS,2015,79.3866316322148
"Bahamas, The",BHS,2019,73.0826687824584
"Bahamas, The",BHS,2020,73.0714352069901
"Bahamas, The",BHS,2021,59.8215269334684
Bosnia and Herzegovina,BIH,2000,90.4885683707925
Bosnia and Herzegovina,BIH,2010,93.3720581279095
Bosnia and Herzegovina,BIH,2015,94.517285319556
Bosnia and Herzegovina,BIH,2019,95.0828457628222
Bosnia and Herzegovina,BIH,2020,82.2966413344182
Bosnia and Herzegovina,BIH,2021,74.4536720622518
Belarus,BLR,2000,88.2706753447852
Belarus,BLR,2010,90.0097014595615
Belarus,BLR,2015,92.4555300592661
Belarus,BLR,2019,93.5224879370329
Belarus,BLR,2020,78.3045085199308
Belarus,BLR,2021,75.3320365311595
Belize,BLZ,2000,60.8562052464759
Belize,BLZ,2010,62.3812705894955
Belize,BLZ,2015,61.6819885996777
Belize,BLZ,2019,62.5896591589743
Belize,BLZ,2020,62.5509776744518
Belize,BLZ,2021,53.9541363893056
Bolivia,BOL,2000,52.4112306906041
Bolivia,BOL,2010,61.0174661568689
Bolivia,BOL,2015,65.6136602046039
Bolivia,BOL,2019,68.3219126347469
Bolivia,BOL,2020,44.3448446831687
Bolivia,BOL,2021,37.5459098066861
Brazil,BRA,2000,68.2780321591953
Brazil,BRA,2010,72.6282148499785
Brazil,BRA,2015,73.2709775204511
Brazil,BRA,2019,74.4637262966574
Brazil,BRA,2020,64.6729972735175
Brazil,BRA,2021,57.4532112176043
Barbados,BRB,2000,82.623880146437
Barbados,BRB,2010,85.2609319291008
Barbados,BRB,2015,85.6091359114338
Barbados,BRB,2019,87.3427624629575
Barbados,BRB,2020,87.2369243494096
Barbados,BRB,2021,79.1796925751197
Brunei Darussalam,BRN,2000,78.6702911599209
Brunei Darussalam,BRN,2010,81.6907685244855
Brunei Darussalam,BRN,2015,78.9316205563014
Brunei Darussalam,BRN,2019,83.8934149346841
Brunei Darussalam,BRN,2020,83.076209463864
Brunei Darussalam,BRN,2021,80.7770563283158
Bhutan,BTN,2000,44.9819780817904
Bhutan,BTN,2010,61.4475971990151
Bhutan,BTN,2015,68.7808469530232
Bhutan,BTN,2019,70.5857874396703
Bhutan,BTN,2020,72.1140796691982
Bhutan,BTN,2021,71.6178949713212
Botswana,BWA,2000,17.0379827554665
Botswana,BWA,2010,33.473704658788
Botswana,BWA,2015,38.965697042253
Botswana,BWA,2019,39.7322976461026
Botswana,BWA,2020,42.4992494083776
Botswana,BWA,2021,28.3490480240129
Central African Republic,CAF,2000,19.3416497631795
Central African Republic,CAF,2010,20.3012508761175
Central African Republic,CAF,2015,23.1115517059069
Central African Republic,CAF,2019,25.0323798183583
Central African Republic,CAF,2020,25.2716481603762
Central African Republic,CAF,2021,22.764467261008
Canada,CAN,2000,89.6522302948491
Canada,CAN,2010,88.6065925027324
Canada,CAN,2015,88.5841183222835
Canada,CAN,2019,89.2755666661903
Canada,CAN,2020,84.8871967394432
Canada,CAN,2021,86.1421655647786
Central Europe and the Baltics,CEB,2000,89.8577020494832
Central Europe and the Baltics,CEB,2010,91.3294430385016
Central Europe and the Baltics,CEB,2015,91.5192758727994
Central Europe and the Baltics,CEB,2019,90.8856723692657
Central Europe and the Baltics,CEB,2020,83.1597133392405
Central Europe and the Baltics,CEB,2021,74.1583150376351
Switzerland,CHE,2000,88.4540400175399
Switzerland,CHE,2010,90.6903825032479
Switzerland,CHE,2015,89.6932717423777
Switzerland,CHE,2019,89.997390348874
Switzerland,CHE,2020,78.5334827398212
Switzerland,CHE,2021,82.0530716824363
Chile,CHL,2000,79.3384909881384
Chile,CHL,2010,83.5669362505673
Chile,CHL,2015,84.8745521801575
Chile,CHL,2019,83.2853008667027
Chile,CHL,2020,73.1264108681838
Chile,CHL,2021,73.238409378537
China,CHN,2000,81.6883085116744
China,CHN,2010,87.3780400377353
China,CHN,2015,89.0364229405747
China,CHN,2019,90.2259809789681
China,CHN,2020,90.1883860083351
China,CHN,2021,90.6830294831708
Cote d'Ivoire,CIV,2000,15.6906121638606
Cote d'Ivoire,CIV,2010,25.4307235790162
Cote d'Ivoire,CIV,2015,32.4448341442218
Cote d'Ivoire,CIV,2019,36.3173658451069
Cote d'Ivoire,CIV,2020,36.0973763290178
Cote d'Ivoire,CIV,2021,35.670179468665
Cameroon,CMR,2000,23.4987449208582
Cameroon,CMR,2010,29.3243684314332
Cameroon,CMR,2015,33.477126437639
Cameroon,CMR,2019,36.7779174629782
Cameroon,CMR,2020,37.046424513919
Cameroon,CMR,2021,35.7199669776104
"Congo, Dem. Rep.",COD,2000,21.5465546420532
"Congo, Dem. Rep.",COD,2010,27.634119233823
"Congo, Dem. Rep.",COD,2015,31.3317039645789
"Congo, Dem. Rep.",COD,2019,34.0715643837097
"Congo, Dem. Rep.",COD,2020,35.0002661664639
"Congo, Dem. Rep.",COD,2021,34.5598414835297
"Congo, Rep.",COG,2000,32.2596901522775
"Congo, Rep.",COG,2010,35.2560242354477
"Congo, Rep.",COG,2015,34.400172022136
"Congo, Rep.",COG,2019,36.0071118969785
"Congo, Rep.",COG,2020,35.2662583551051
"Congo, Rep.",COG,2021,34.0124223199848
Colombia,COL,2000,58.8487925928668
Colombia,COL,2010,68.9096304584431
Colombia,COL,2015,73.6124766157962
Colombia,COL,2019,75.7106161691159
Colombia,COL,2020,63.8185601561318
Colombia,COL,2021,57.6695609968946
Comoros,COM,2000,42.5673972664318
Comoros,COM,2010,45.868121540234
Comoros,COM,2015,51.2162082332385
Comoros,COM,2019,52.5619249769885
Comoros,COM,2020,54.2548740204214
Comoros,COM,2021,49.6982137530303
Cabo Verde,CPV,2000,52.221614314101
Cabo Verde,CPV,2010,60.0958805530081
Cabo Verde,CPV,2015,65.3257829429845
Cabo Verde,CPV,2019,70.7244163607047
Cabo Verde,CPV,2020,67.1478770741955
Cabo Verde,CPV,2021,64.1200994917821
Costa Rica,CRI,2000,78.1653325246406
Costa Rica,CRI,2010,81.0462115234287
Costa Rica,CRI,2015,81.0356460333976
Costa Rica,CRI,2019,82.0594445028992
Costa Rica,CRI,2020,77.6433710666881
Costa Rica,CRI,2021,66.8531126594543
Caribbean small states,CSS,2000,69.8114392302882
Caribbean small states,CSS,2010,73.6735180766992
Caribbean small states,CSS,2015,76.3697838809751
Caribbean small states,CSS,2019,77.2516856847612
Caribbean small states,CSS,2020,74.889276083957
Caribbean small states,CSS,2021,59.2406320835599
Cuba,CUB,2000,81.2990114366672
Cuba,CUB,2010,85.0250939348856
Cuba,CUB,2015,83.685271880308
Cuba,CUB,2019,83.2032281869373
Cuba,CUB,2020,85.236258111713
Cuba,CUB,2021,61.0519651555228
Cyprus,CYP,2000,89.7180910540219
Cyprus,CYP,2010,90.4389190292911
Cyprus,CYP,2015,90.6887507652421
Cyprus,CYP,2019,88.4768119296069
Cyprus,CYP,2020,88.4529474611738
Cyprus,CYP,2021,82.7639427586355
Czechia,CZE,2000,90.3683461390558
Czechia,CZE,2010,89.8875208432688
Czechia,CZE,2015,89.9296028789615
Czechia,CZE,2019,89.3815690293997
Czechia,CZE,2020,82.0170349541136
Czechia,CZE,2021,72.9728096878019
Germany,DEU,2000,91.8767290651771
Germany,DEU,2010,91.4686664905613
Germany,DEU,2015,90.9971528414413
Germany,DEU,2019,90.9535256453247
Germany,DEU,2020,87.712533472616
Germany,DEU,2021,85.030176762789
Djibouti,DJI,2000,28.9582291731668
Djibouti,DJI,2010,36.1284663437976
Djibouti,DJI,2015,44.4829243256304
Djibouti,DJI,2019,50.319501834047
Djibouti,DJI,2020,49.4146554203798
Djibouti,DJI,2021,46.5524242096515
Denmark,DNK,2000,90.5977498627823
Denmark,DNK,2010,89.8337499380354
Denmark,DNK,2015,90.0840200856421
Denmark,DNK,2019,89.3075729226471
Denmark,DNK,2020,87.6137045084274
Denmark,DNK,2021,87.6995856432014
Dominican Republic,DOM,2000,52.9147297909571
Dominican Republic,DOM,2010,62.0204954032474
Dominican Republic,DOM,2015,67.6194512092369
Dominican Republic,DOM,2019,69.9075352161802
Dominican Republic,DOM,2020,69.8414583617078
Dominican Republic,DOM,2021,63.7217382329138
Algeria,DZA,2000,68.5801716388223
Algeria,DZA,2010,75.056731781899
Algeria,DZA,2015,77.2797812574152
Algeria,DZA,2019,80.1853401440179
Algeria,DZA,2020,62.5513637496857
Algeria,DZA,2021,73.8911228021245
East Asia & Pacific (excluding high income),EAP,2000,74.6623263951199
East Asia & Pacific (excluding high income),EAP,2010,81.9209035075702
East Asia & Pacific (excluding high income),EAP,2015,84.1278423674709
East Asia & Pacific (excluding high income),EAP,2019,85.7731711940985
East Asia & Pacific (excluding high income),EAP,2020,83.6813597838671
East Asia & Pacific (excluding high income),EAP,2021,80.7185487005406
Early-demographic dividend,EAR,2000,44.30133357332
Early-demographic dividend,EAR,2010,56.2450402024874
Early-demographic dividend,EAR,2015,63.744355290475
Early-demographic dividend,EAR,2019,68.2895642932466
Early-demographic dividend,EAR,2020,61.8168395341187
Early-demographic dividend,EAR,2021,52.4181894103277
East Asia & Pacific,EAS,2000,75.279038098673
East Asia & Pacific,EAS,2010,81.8277184786942
East Asia & Pacific,EAS,2015,83.874505877335
East Asia & Pacific,EAS,2019,85.5377345052091
East Asia & Pacific,EAS,2020,83.7681787659648
East Asia & Pacific,EAS,2021,81.0759325802252
Europe & Central Asia (excluding high income),ECA,2000,83.6846087126055
Europe & Central Asia (excluding high income),ECA,2010,87.6535320417837
Europe & Central Asia (excluding high income),ECA,2015,88.4979679804785
Europe & Central Asia (excluding high income),ECA,2019,89.5811805762151
Europe & Central Asia (excluding high income),ECA,2020,79.2414361244248
Europe & Central Asia (excluding high income),ECA,2021,70.4182220955944
Europe & Central Asia,ECS,2000,86.467874632241
Europe & Central Asia,ECS,2010,88.8564567422342
Europe & Central Asia,ECS,2015,89.0543215216213
Europe & Central Asia,ECS,2019,89.573495548723
Europe & Central Asia,ECS,2020,78.3685646081634
Europe & Central Asia,ECS,2021,73.8174518952212
Ecuador,ECU,2000,64.3774992149482
Ecuador,ECU,2010,67.8493236616432
Ecuador,ECU,2015,73.6476292319842
Ecuador,ECU,2019,75.0999033172704
Ecuador,ECU,2020,55.8476975043621
Ecuador,ECU,2021,62.2136050482973
"Egypt, Arab Rep.",EGY,2000,70.994879518447
"Egypt, Arab Rep.",EGY,2010,80.2890171989028
"Egypt, Arab Rep.",EGY,2015,83.6866098322063
"Egypt, Arab Rep.",EGY,2019,85.9792462713145
"Egypt, Arab Rep.",EGY,2020,72.3792522483166
"Egypt, Arab Rep.",EGY,2021,64.215855638486
Euro area,EMU,2000,89.8320848821507
Euro area,EMU,2010,90.5199384656476
Euro area,EMU,2015,89.9139382996617
Euro area,EMU,2019,89.649683845022
Euro area,EMU,2020,81.7519672682433
Euro area,EMU,2021,81.3943233393999
Eritrea,ERI,2000,37.0302947746989
Eritrea,ERI,2010,45.4367541341241
Eritrea,ERI,2015,49.584373806544
Eritrea,ERI,2019,52.6885283822511
Eritrea,ERI,2020,52.7524123423311
Eritrea,ERI,2021,51.5632310150675
Spain,ESP,2000,90.472789470096
Spain,ESP,2010,91.7644838844554
Spain,ESP,2015,91.1700463811965
Spain,ESP,2019,91.1017615802885
Spain,ESP,2020,77.2650568945894
Spain,ESP,2021,83.6146575866717
Estonia,EST,2000,87.3680360277101
Estonia,EST,2010,92.1159059772914
Estonia,EST,2015,92.8771325209416
Estonia,EST,2019,92.166937172207
Estonia,EST,2020,90.5003572377808
Estonia,EST,2021,82.8531098953559
Ethiopia,ETH,2000,19.044577626728
Ethiopia,ETH,2010,28.4969848250551
Ethiopia,ETH,2015,34.3621810924542
Ethiopia,ETH,2019,40.3085593622236
Ethiopia,ETH,2020,40.8768696369036
Ethiopia,ETH,2021,38.281509102057
European Union,EUU,2000,89.8593886063971
European Union,EUU,2010,90.6256785366331
European Union,EUU,2015,90.1596048796804
European Union,EUU,2019,89.7749646997932
European Union,EUU,2020,81.8763146750004
European Union,EUU,2021,79.8071123820039
Finland,FIN,2000,85.6295300358579
Finland,FIN,2010,91.3384529306554
Finland,FIN,2015,93.1683594921715
Finland,FIN,2019,93.5346918506421
Finland,FIN,2020,92.9209670772369
Finland,FIN,2021,92.2523807978109
Fiji,FJI,2000,81.5205797223371
Fiji,FJI,2010,84.3716930017359
Fiji,FJI,2015,85.2585413369266
Fiji,FJI,2019,85.6502680800651
Fiji,FJI,2020,84.6098093691486
Fiji,FJI,2021,67.3055177326328
France,FRA,2000,85.4226390685228
France,FRA,2010,87.0634523353315
France,FRA,2015,86.4402350414638
France,FRA,2019,85.8257083253487
France,FRA,2020,76.431911433723
France,FRA,2021,78.9035375588078
"Micronesia, Fed. Sts.",FSM,2000,67.1215587116372
"Micronesia, Fed. Sts.",FSM,2010,73.4781823815018
"Micronesia, Fed. Sts.",FSM,2015,75.3515332105047
"Micronesia, Fed. Sts.",FSM,2019,78.2333045727073
"Micronesia, Fed. Sts.",FSM,2020,77.81999638223
"Micronesia, Fed. Sts.",FSM,2021,78.2923008826787
Gabon,GAB,2000,36.0984487609745
Gabon,GAB,2010,40.0627145639016
Gabon,GAB,2015,45.6679615300403
Gabon,GAB,2019,45.1034460111782
Gabon,GAB,2020,39.284052925066
Gabon,GAB,2021,37.5854992309808
United Kingdom,GBR,2000,85.2052445175162
United Kingdom,GBR,2010,89.2338332349638
United Kingdom,GBR,2015,88.4745029975598
United Kingdom,GBR,2019,89.0123506289597
United Kingdom,GBR,2020,79.5432842663387
United Kingdom,GBR,2021,79.6757507937637
Georgia,GEO,2000,90.8027747174304
Georgia,GEO,2010,93.646417240701
Georgia,GEO,2015,91.3148666427464
Georgia,GEO,2019,87.2711010493781
Georgia,GEO,2020,80.9323737273334
Georgia,GEO,2021,68.6505429460307
Ghana,GHA,2000,29.7226348201144
Ghana,GHA,2010,38.3071104646713
Ghana,GHA,2015,43.574639554118
Ghana,GHA,2019,47.2607359033066
Ghana,GHA,2020,47.2521402358517
Ghana,GHA,2021,46.7923674926638
Guinea,GIN,2000,22.5062369896818
Guinea,GIN,2010,30.8676866769454
Guinea,GIN,2015,31.9300603865244
Guinea,GIN,2019,34.0393574119597
Guinea,GIN,2020,33.9194586900732
Guinea,GIN,2021,33.0144174338877
"Gambia, The",GMB,2000,29.5327776169183
"Gambia, The",GMB,2010,33.367375999322
"Gambia, The",GMB,2015,38.0417723275093
"Gambia, The",GMB,2019,42.1820935397393
"Gambia, The",GMB,2020,41.4815614913483
"Gambia, The",GMB,2021,38.5525715830377
Guinea-Bissau,GNB,2000,26.1283994457671
Guinea-Bissau,GNB,2010,27.7847033861275
Guinea-Bissau,GNB,2015,30.3252149222518
Guinea-Bissau,GNB,2019,32.7395918480718
Guinea-Bissau,GNB,2020,32.1683334347398
Guinea-Bissau,GNB,2021,30.8294254449587
Equatorial Guinea,GNQ,2000,27.175222259782
Equatorial Guinea,GNQ,2010,28.1566782568032
Equatorial Guinea,GNQ,2015,28.6988786208771
Equatorial Guinea,GNQ,2019,33.0854059024549
Equatorial Guinea,GNQ,2020,32.3172340758379
Equatorial Guinea,GNQ,2021,31.8510347573694
Greece,GRC,2000,92.2827691420954
Greece,GRC,2010,91.325225476548
Greece,GRC,2015,86.4136959080262
Greece,GRC,2019,85.7218949049998
Greece,GRC,2020,83.266727393017
Greece,GRC,2021,77.1728999580882
Grenada,GRD,2000,80.6048017595357
Grenada,GRD,2010,85.0543895453206
Grenada,GRD,2015,82.6248355514153
Grenada,GRD,2019,84.2278208294065
Grenada,GRD,2020,85.755126926609
Grenada,GRD,2021,59.1081240898224
Guatemala,GTM,2000,41.3346174459505
Guatemala,GTM,2010,52.9491068794642
Guatemala,GTM,2015,60.1437957879935
Guatemala,GTM,2019,63.5182618895737
Guatemala,GTM,2020,56.4927945534357
Guatemala,GTM,2021,42.7090031679956
Guyana,GUY,2000,59.4683722038601
Guyana,GUY,2010,64.2611159371352
Guyana,GUY,2015,66.8599134869276
Guyana,GUY,2019,69.4561606019721
Guyana,GUY,2020,64.0577971220296
Guyana,GUY,2021,47.210387944656
High income,HIC,2000,86.4203970185954
High income,HIC,2010,87.4917880968093
High income,HIC,2015,87.5297565000894
High income,HIC,2019,88.094709216538
High income,HIC,2020,79.1325635843007
High income,HIC,2021,76.7740576339512
Honduras,HND,2000,49.2281934151001
Honduras,HND,2010,55.2242621839996
Honduras,HND,2015,62.7264458558728
Honduras,HND,2019,65.4860339981822
Honduras,HND,2020,57.9586216700351
Honduras,HND,2021,47.6630023262625
Heavily indebted poor countries (HIPC),HPC,2000,22.2018895365815
Heavily indebted poor countries (HIPC),HPC,2010,29.1373608752733
Heavily indebted poor countries (HIPC),HPC,2015,34.4817113300625
Heavily indebted poor countries (HIPC),HPC,2019,38.2718789069398
Heavily indebted poor countries (HIPC),HPC,2020,37.9734931609397
Heavily indebted poor countries (HIPC),HPC,2021,36.22181392265
Croatia,HRV,2000,90.8130818038654
Croatia,HRV,2010,92.7646101852643
Croatia,HRV,2015,92.6864072006955
Croatia,HRV,2019,93.4946691096097
Croatia,HRV,2020,86.4350490668806
Croatia,HRV,2021,80.4526629211494
Haiti,HTI,2000,44.08282752096
Haiti,HTI,2010,19.7068944512909
Haiti,HTI,2015,58.6009709623765
Haiti,HTI,2019,62.8113566921345
Haiti,HTI,2020,61.1500593684205
Haiti,HTI,2021,54.7583415023085
Hungary,HUN,2000,91.2171026461154
Hungary,HUN,2010,93.0447187280905
Hungary,HUN,2015,93.3713855235939
Hungary,HUN,2019,93.8429673169651
Hungary,HUN,2020,88.1365483996169
Hungary,HUN,2021,78.765258223988
IBRD only,IBD,2000,64.1782804734775
IBRD only,IBD,2010,72.7965475116338
IBRD only,IBD,2015,76.8394762765305
IBRD only,IBD,2019,79.574748527688
IBRD only,IBD,2020,73.0749181494084
IBRD only,IBD,2021,65.1179279826209
IDA & IBRD total,IBT,2000,53.7814334541368
IDA & IBRD total,IBT,2010,62.8741785973216
IDA & IBRD total,IBT,2015,67.3338614614185
IDA & IBRD total,IBT,2019,70.7395582619994
IDA & IBRD total,IBT,2020,66.0463359352067
IDA & IBRD total,IBT,2021,59.9937924535759
IDA total,IDA,2000,28.7188420051519
IDA total,IDA,2010,36.2427299529215
IDA total,IDA,2015,40.7805594275809
IDA total,IDA,2019,44.956628013047
IDA total,IDA,2020,44.2842577469773
IDA total,IDA,2021,42.5295893755021
IDA blend,IDB,2000,28.9404473908301
IDA blend,IDB,2010,35.3630373675049
IDA blend,IDB,2015,39.2867353936943
IDA blend,IDB,2019,42.6858036314461
IDA blend,IDB,2020,41.9277398917696
IDA blend,IDB,2021,41.3206281061855
Indonesia,IDN,2000,61.364239032462
Indonesia,IDN,2010,70.9668610853336
Indonesia,IDN,2015,75.0543242927757
Indonesia,IDN,2019,77.9232599819456
Indonesia,IDN,2020,64.7703103454199
Indonesia,IDN,2021,52.2221651280207
IDA only,IDX,2000,28.5987606982704
IDA only,IDX,2010,36.770331598847
IDA only,IDX,2015,41.6889787737426
IDA only,IDX,2019,46.2838424916295
IDA only,IDX,2020,45.6841704421916
IDA only,IDX,2021,43.2081492095997
India,IND,2000,38.1606539993746
India,IND,2010,52.5227874729457
India,IND,2015,62.1381229342582
India,IND,2019,67.8171315530812
India,IND,2020,63.1604523918734
India,IND,2021,49.0788120326803
Ireland,IRL,2000,85.3372949703047
Ireland,IRL,2010,88.5668218126178
Ireland,IRL,2015,89.9187761614706
Ireland,IRL,2019,90.8245643401553
Ireland,IRL,2020,85.9607121602413
Ireland,IRL,2021,81.7330892911138
"Iran, Islamic Rep.",IRN,2000,70.4466522428365
"Iran, Islamic Rep.",IRN,2010,75.4712387667107
"Iran, Islamic Rep.",IRN,2015,81.0600367292895
"Iran, Islamic Rep.",IRN,2019,84.0775657881956
"Iran, Islamic Rep.",IRN,2020,64.5982951474096
"Iran, Islamic Rep.",IRN,2021,56.6159059697011
Iraq,IRQ,2000,55.2149857085452
Iraq,IRQ,2010,56.4354072873055
Iraq,IRQ,2015,52.0193831505198
Iraq,IRQ,2019,67.0974089183641
Iraq,IRQ,2020,61.7086848516489
Iraq,IRQ,2021,63.4277606354426
Iceland,ISL,2000,87.8346525895568
Iceland,ISL,2010,89.8212288428618
Iceland,ISL,2015,89.6560202247785
Iceland,ISL,2019,89.5940891754205
Iceland,ISL,2020,88.5300769640958
Iceland,ISL,2021,89.9806478215902
Israel,ISR,2000,86.9866434774366
Israel,ISR,2010,86.5997812411128
Israel,ISR,2015,85.3265257108406
Israel,ISR,2019,85.147264788737
Israel,ISR,2020,79.8447835279073
Israel,ISR,2021,76.9411165249634
Italy,ITA,2000,91.9551035637716
Italy,ITA,2010,92.2406889351709
Italy,ITA,2015,91.1009758322772
Italy,ITA,2019,90.5294596548396
Italy,ITA,2020,80.8307469094232
Italy,ITA,2021,81.4861291719807
Jamaica,JAM,2000,71.8592369609961
Jamaica,JAM,2010,73.3911472391218
Jamaica,JAM,2015,77.1953283956036
Jamaica,JAM,2019,78.183893539809
Jamaica,JAM,2020,77.1726552757644
Jamaica,JAM,2021,68.6802411790269
Jordan,JOR,2000,72.0516338628978
Jordan,JOR,2010,76.4284844972691
Jordan,JOR,2015,76.7828252500524
Jordan,JOR,2019,78.2600867766024
Jordan,JOR,2020,67.9249931508595
Jordan,JOR,2021,54.0501214968489
Japan,JPN,2000,79.6412993392616
Japan,JPN,2010,79.9185384788466
Japan,JPN,2015,81.0595976654992
Japan,JPN,2019,84.115119037341
Japan,JPN,2020,85.4443150243589
Japan,JPN,2021,85.3434160587399
Kazakhstan,KAZ,2000,79.0968182330459
Kazakhstan,KAZ,2010,82.8319674733609
Kazakhstan,KAZ,2015,85.3852959119578
Kazakhstan,KAZ,2019,86.7275300352847
Kazakhstan,KAZ,2020,70.9220120578586
Kazakhstan,KAZ,2021,59.8829524389268
Kenya,KEN,2000,14.1899981214799
Kenya,KEN,2010,26.1161712517795
Kenya,KEN,2015,33.2783371289293
Kenya,KEN,2019,42.5082324457645
Kenya,KEN,2020,40.6003297207848
Kenya,KEN,2021,37.785852428419
Kyrgyz Republic,KGZ,2000,73.5183873139395
Kyrgyz Republic,KGZ,2010,76.6117556044585
Kyrgyz Republic,KGZ,2015,81.6750576363906
Kyrgyz Republic,KGZ,2019,82.4755289970913
Kyrgyz Republic,KGZ,2020,64.7321289620489
Kyrgyz Republic,KGZ,2021,61.4254785884069
Cambodia,KHM,2000,38.221858330733
Cambodia,KHM,2010,57.4838403465181
Cambodia,KHM,2015,64.5905795136953
Cambodia,KHM,2019,68.951879517722
Cambodia,KHM,2020,70.3832551131715
